CustomerId,Surname,Geography,Gender,Age,EstimatedSalary
15792473,Reilly,Germany,Female,50,64157.24
15802625,Hardy,Germany,Male,48,23860.5
15766017,Brookman,Germany,Male,58,85687.09
15762172,Kerr,France,Female,39,179451.42
15728333,McBurney,France,Male,43,93180.09
15792868,Mickey,France,Male,69,157097.09
15605698,Harrison,France,Male,58,80344.96
15777060,Olszewski,France,Female,33,26080.54
15626243,Chijioke,France,Male,30,31406.93
15719898,Young,France,Male,36,32044.64
15599976,Bellasis,France,Female,27,132734.87
15752809,De Mestre,Spain,Male,43,61602.42
15589698,De Luca,Germany,Male,42,41304.44
15609977,Mundy,France,Male,47,57962.41
15750121,Tung,France,Male,38,42862.82
15734177,Donahue,France,Male,33,152992.04
15781347,Okagbue,France,Female,41,91193.65
15592025,Nnaemeka,France,Male,53,130132.41
15670163,Verjus,France,Female,27,88751.45
15765402,H?,France,Female,39,104118.93
15624343,Napolitani,Spain,Female,50,42028.16
15602354,Ginikanwa,Germany,Male,33,75632.78
15579183,Spaull,France,Male,64,53710.23
15584899,Siciliani,France,Female,35,13066.3
15723658,Voronina,Spain,Female,30,152417.97
15803965,Tang,France,Male,55,3299.01
15682489,Crumbley,France,Male,27,198091.81
15813645,Hamilton,France,Female,36,103934.12
15766787,Piazza,France,Female,35,70403.65
15687171,Birch,Spain,Male,34,102179.86
15690744,Custance,France,Male,43,30375.18
15707974,Anayochukwu,Spain,Female,38,184796.84
15673084,Galkin,Spain,Male,38,166264.89
15814772,Adams,Germany,Male,49,88391.97
15743709,Toomey,France,Male,30,115186.97
15610343,Marshall-Hall,France,Female,37,13935.53
15737414,Shen,France,Male,35,83910.4
15788480,Pagnotto,Germany,Female,33,34712.34
15568519,Wood,France,Male,41,13871.34
15792453,More,Spain,Female,42,139494.75
15658100,Piccio,France,Female,42,140724.64
15695197,Tochukwu,Germany,Female,25,20682.46
15749807,Graham,Spain,Female,31,124202.26
15773876,Tung,France,Female,34,159638.77
15591698,P'eng,Germany,Female,49,171056.65
15712813,Nevzorova,Germany,Male,43,25333.03
15763898,Toscani,Spain,Female,46,29372.62
15793324,McKenzie,Spain,Male,32,38533.79
15757759,Okwuoma,Spain,Female,28,156122.13
15796230,Morley,Germany,Female,36,57904.22
15611729,Kerr,Germany,Male,39,31257.1
15709531,Harding,France,Male,38,193214.05
15650751,Butler,France,Female,30,137757.69
15641413,Crawford,Germany,Female,49,13308.2
15753840,Brown,Spain,Female,32,132861.9
15669994,Greece,Germany,Female,31,125083.29
15695301,Matthews,Spain,Male,44,12405.2
15792004,Heath,Spain,Female,26,37697.29
15603035,Vincent,France,Male,34,105599.65
15717286,Sal,Spain,Female,40,142783.98
15577107,Milne,Spain,Female,22,168412.07
15754747,Bazile,Germany,Male,33,184036.47
15705676,Wardle,France,Female,35,48478.47
15751912,Lilly,France,Male,36,3896.08
15677336,Aitken,Germany,Male,57,132370.75
15684395,Enderby,Spain,Female,45,128260.86
15659949,Chiu,France,Male,31,106534.15
15812422,Ugorji,France,Male,41,102515.42
15806941,Sharpe,France,Male,60,83643.87
15637690,Houghton,Germany,Female,34,138906.85
15632882,Konovalova,Germany,Male,37,29995.83
15807107,Patel,France,Male,32,164081.42
15661034,Ngozichukwuka,Germany,Female,29,187976.88
15811958,Medland,Germany,Male,44,158171.36
15785167,Padovano,Spain,Male,29,155711.64
15646720,Tsui,Spain,Female,55,85890.75
15658614,H?,Germany,Female,38,83844.79
15704657,Denman,France,Male,39,41777.9
15567147,Ratten,Spain,Male,40,81908.09
15701319,Baxter,Germany,Female,37,139377.24
15745266,Norman,Spain,Male,55,73562.05
15650437,Shen,Germany,Male,32,165786.1
15764314,Reilly,Germany,Male,36,174921.91
15612594,Ifeanacho,Spain,Male,25,120790.02
15593501,Graham,France,Female,36,56092.51
15804150,Lysaght,France,Male,34,158816.03
15649297,T'ang,France,Female,62,125660.99
15641110,Abron,France,Male,41,128400.62
15660608,Chimaraoke,France,Male,44,107181.22
15806570,Y?an,France,Female,53,77203.72
15715345,Sergeyeva,Spain,Male,25,129740.11
15755521,Ma,France,Female,48,187604.97
15579074,Obiajulu,Germany,Male,38,184754.26
15641158,Belcher,Germany,Male,32,63981.37
15752507,K?,Germany,Male,60,192831.67
15597983,Brown,France,Male,69,70849.47
15586069,Abernathy,France,Female,30,27914.95
15655082,Pape,France,Female,48,173568.3
15720155,Tao,Germany,Male,29,9324.31
15582116,Ma,Germany,Female,45,26628.88
15749365,Earle,France,Female,34,145601.8
15632069,Kazantsev,France,Male,39,144496.07
15663134,Uspenskaya,Spain,Male,58,11779.98
15766683,Coombes,Germany,Male,36,83983.39
15707219,Hopman,France,Female,28,123318.37
15709232,McKay,Germany,Female,47,65481.86
15801351,Milanesi,France,Male,40,47728
15578747,Chineze,Spain,Male,26,59195.05
15675626,Dawson,France,Male,28,98060.51
15583736,Shih,Germany,Male,36,90106.94
15590011,Hughes,Spain,Male,38,13549.34
15609913,Clark,France,Female,46,113436.08
15719479,Chukwuhaenye,Spain,Female,56,42442.21
15575147,Wall,France,Male,22,68297.61
15597309,Howell,Spain,Male,36,80134.65
15648367,Lo,Germany,Female,29,96051.1
15758031,Lazarev,Spain,Male,38,80682.35
15751771,Lowe,Germany,Male,32,111149.98
15689288,Folliero,France,Female,26,182612.38
15731026,Han,Germany,Female,39,109201.43
15775809,Holloway,Germany,Female,26,151146.67
15743076,Pai,Spain,Male,29,93901.61
15658258,Trejo,France,Male,43,36342.79
15756321,Johnston,Spain,Female,52,98302.57
15706799,Macknight,Spain,Male,44,84972.9
15775703,Lo,France,Male,26,108747.12
15642636,Glossop,France,Male,29,21862.19
15704651,Bishop,France,Male,26,121551.93
15806771,Yefremova,France,Female,40,177065.24
15566735,Obialo,Germany,Female,36,140460.01
15681671,Nkemjika,Germany,Male,28,35337.31
15775949,Trevisani,France,Female,38,193502.93
15586752,Parkes,Germany,Male,33,32174.03
15582519,Seleznyov,France,Male,47,5811.9
15658233,Naylor,France,Female,41,149593.61
15755330,Forbes,Germany,Male,41,37439.9
15605072,Douglas,France,Female,43,142763.51
15617538,Nwankwo,Spain,Male,40,45038.74
15591428,Myers,France,Male,29,172097.4
15692142,Rogova,Germany,Female,48,180344.69
15692931,Hsing,France,Male,22,37392.56
15781127,Giordano,Spain,Female,33,36864.05
15677136,Okwukwe,France,Female,23,132418.59
15677828,Chalmers,France,Female,34,60894.26
15567897,Chiazagomekpere,Germany,Male,23,143913.33
15793641,Evseyev,France,Female,70,172240.27
15678333,Parry-Okeden,France,Female,26,86619.77
15630511,Picot,France,Female,33,164074.89
15792627,Reid,Spain,Female,33,69039.43
15717191,Ferri,France,Male,49,132468.76
15625716,Genovesi,France,Female,33,65316.5
15710053,Neumayer,Germany,Female,44,57164.19
15580043,Murray,Spain,Female,22,34397.08
15601410,Tien,Spain,Female,46,177431.59
15684669,Parkes,France,Female,41,142009.46
15619083,Yip,France,Female,35,80618.47
15692207,Ingle,France,Female,53,124218.27
15730705,Chidubem,France,Male,37,85286.3
15749688,Lu,France,Male,32,40889.14
15728542,Vorobyova,France,Female,71,107236.87
15760063,Chiedozie,Spain,Male,23,168085.97
15658982,Napolitani,Germany,Female,28,146663.43
15758769,Coffey,France,Female,44,4791.8
15778481,Chigbogu,France,Male,59,120819.58
15661162,Akabueze,Spain,Male,49,114539.67
15568164,Istomin,France,Female,34,154000.99
15601569,Ndubueze,France,Female,40,137980.58
15772383,Toscani,France,Male,36,83343.73
15667456,Ross,Spain,Male,62,82195.15
15672983,Fernando,Spain,Female,27,149550.95
15799534,McClaran,France,Male,71,197688.5
15582847,Yermakova,France,Male,26,72929.96
15612478,Somadina,France,Male,51,171045.35
15709621,Wan,France,Male,31,27731.05
15802009,Mazzi,France,Female,33,126131.9
15698816,Tuan,Spain,Female,33,103931.49
15574830,Townsley,Germany,Male,58,147635.33
15603082,Yashina,France,Male,51,61961.57
15685947,Henderson,Germany,Male,42,125435.47
15643048,Mueller,France,Male,66,42240.54
15807568,Wright,France,Male,50,57942.88
15597591,Lung,France,Male,29,153419.62
15747558,Bryant,Spain,Female,38,189727.12
15756655,Madukaife,France,Female,34,165385.55
15589949,Maclean,Spain,Male,34,19687.99
15601012,Abdullah,France,Female,60,39473.63
15724269,Yao,France,Male,25,144723.38
15567506,Cheatham,Germany,Female,40,194895.57
15791877,Gallagher,Germany,Male,34,77271.91
15794360,Hao,Germany,Female,70,105096.82
15686538,Nixon,France,Female,41,176780.39
15585985,Wang,France,Male,48,153786.46
15699257,Kerr,Spain,Male,42,43612.06
15804104,Romani,France,Male,28,79479.74
15727619,Lock,Germany,Female,46,92320.37
15740237,Millar,Germany,Male,36,193201.86
15801436,K'ung,France,Male,42,126353.13
15705735,Onyekachi,Spain,Male,43,135008.92
15649359,Somayina,France,Male,36,17135.6
15624892,Dennis,Germany,Male,37,60651.77
15784918,Brown,Germany,Male,35,188343.05
15584785,Ogochukwu,France,Male,37,23291.83
15797197,Macleod,Spain,Male,29,64443.75
15574858,Page,France,Male,37,287.99
15794101,Barese,France,Female,48,137961.41
15743245,Agafonova,France,Male,42,72169.95
15791535,Caraway,France,Male,28,39608.58
15605215,Stevenson,France,Male,48,175458.21
15771749,Duncan,Germany,Female,38,89524.83
15616833,Wang,Spain,Male,27,13221.25
15750728,Kaur,Spain,Female,42,102889.34
15769353,Jenkins,France,Female,40,166468.21
15770091,Edwards,Germany,Male,28,27149.27
15716420,Kelly,Spain,Male,39,59601.15
15740602,Boyle,Germany,Female,27,22026.18
15796071,Loane,Spain,Male,29,153059.62
15811389,Padovano,Germany,Female,35,167313.07
15783875,Li Fonti,France,Female,34,12833.96
15671800,Robinson,France,Male,20,197582.79
15677288,Geach,France,Male,50,4033.39
15633525,Payne,France,Male,29,125877.22
15634606,Chinonyelum,Spain,Male,52,176913.42
15579207,Watkins,France,Male,37,105476.65
15619892,Page,Spain,Male,18,59172.42
15567778,Genovese,Germany,Female,54,108731.02
15711750,Watson,France,Female,34,175310.38
15751084,Mancini,France,Female,29,38170.04
15768945,Chibueze,France,Male,27,105887.04
15586931,Hunter,Spain,Male,39,95625.03
15636353,Buchi,Spain,Male,35,9541.15
15623858,Charteris,France,Male,45,148516.79
15703354,Aksenov,France,Female,33,113907.8
15663987,Wright,Spain,Male,30,164647.72
15780805,Lu,France,Female,35,98621.04
15768566,K?,France,Male,34,37479.97
15643229,Hou,France,Female,31,15846.42
15754940,Descoteaux,Spain,Male,43,5104.08
15676576,Stephenson,France,Female,43,61937.6
15800068,Cooper,Spain,Female,46,170008.74
15648030,Crump,Spain,Female,33,165000.68
15668594,Diggs,Germany,Female,25,76197.05
15728709,Shih,Germany,Male,40,118045.98
15724181,Hudson,Spain,Male,47,157360.9
15647546,Carvosso,Germany,Female,40,196226.38
15702601,Wyatt,Germany,Male,30,44384.57
15567725,Kodilinyechukwu,France,Female,46,72993.65
15674179,Vorobyova,Germany,Male,34,124571.09
15686957,Piccio,Germany,Male,35,43640.16
15607690,Hsing,Germany,Male,47,31121.42
15806546,Lucas,Spain,Male,46,22372.78
15632850,T'ang,France,Male,37,170338.35
15709016,North,Germany,Female,47,158845.49
15638068,Thompson,Spain,Male,32,67926.18
15749345,Simpson,France,Female,22,194783.12
15791321,Nwora,Spain,Female,58,176036.01
15699095,Chandler,France,Female,24,198826.03
15638329,Uspensky,Germany,Male,25,168683.57
15575445,Ferguson,Spain,Male,41,6936.27
15752622,Kerr,France,Female,32,179230.23
15774507,Furneaux,France,Female,39,103421.91
15570857,Kambinachi,Germany,Female,39,147578.26
15599386,Black,Germany,Male,28,130504.49
15744913,Chizoba,Spain,Male,36,16149.13
15647292,Peng,France,Male,63,118862.08
15728838,Leach,France,Male,45,143397.14
15584704,Chiazagomekpele,France,Male,48,137959
15749068,Nickson,France,Female,40,93702.96
15622985,Lin,France,Female,39,172939.3
15587676,Alexeieva,France,Male,30,108162.13
15779496,Sykes,France,Male,64,35896.09
15733460,Martin,Spain,Male,36,104852.6
15711457,Herz,France,Female,28,188850.89
15795290,Nikitina,France,Female,42,28615.8
15611223,Ko,Germany,Female,38,172001.44
15794159,Highett,France,Female,26,60116.57
15780677,Jackson,France,Female,59,170528.63
15690175,Ball,Spain,Male,45,189683.7
15722599,Nelson,France,Female,37,49734.94
15569976,Woronoff,Germany,Male,65,121529.59
15707011,Morrison,France,Male,47,71071.47
15702277,Smith,France,Male,34,142995.32
15801915,Rendall,France,Female,31,13054.25
15580213,McIntyre,France,Female,43,89402.54
15637947,Wei,Spain,Male,32,111241.37
15715888,Allardyce,France,Female,38,119638.85
15732967,Cremonesi,France,Male,19,151581.79
15737047,Weatherford,France,Female,45,73881.68
15694039,Jen,Germany,Female,46,176902.83
15649457,Macleod,Germany,Male,41,7034.94
15742809,Mironova,Spain,Female,29,122547.58
15637829,Sharpe,France,Female,34,161559.12
15633194,Osborne,France,Female,41,137510.41
15611635,Chu,Spain,Female,39,185366.56
15638774,Chong,Spain,Female,40,182224.14
15722037,Alvarez,Germany,Male,36,42581.04
15672930,Palerma,Spain,Male,37,31921.95
15668774,Chiemenam,Germany,Female,23,102460.84
15780966,Pritchard,France,Female,32,109681.29
15659694,Wallis,Germany,Female,53,106345.05
15624424,Palerma,Spain,Female,49,102472.9
15708713,Hill,France,Male,35,36249.76
15755405,Hudson,France,Male,43,32996.89
15647570,Chung,Germany,Male,45,195123.94
15684348,Zhdanova,France,Male,63,57014.43
15702541,Fraser,France,Female,59,159483.76
15646942,Meng,Spain,Female,39,100929.59
15748920,Cherkasova,France,Female,49,12513.07
15694581,Rawlings,Spain,Male,42,74900.9
15643215,Jen,Germany,Male,38,137111.89
15649060,Chien,Germany,Female,31,60212.51
15774258,Gorbunov,France,Male,40,187343.4
15731553,Lucas,France,Male,23,183284.53
15617029,Young,Spain,Female,30,8125.39
15780716,Colombo,Germany,Male,39,103220.56
15577018,Tsao,Germany,Female,26,96885.19
15809515,Lewis,Germany,Male,32,8877.06
15789924,Hussain,France,Female,39,147530.06
15725076,Anderson,Spain,Female,27,33389.42
15672481,Ulyanov,France,Male,37,45309.24
15574115,Shaw,Spain,Female,41,35230.61
15661830,Lucciano,Spain,Female,36,59816.41
15665879,Gordon,France,Female,40,69080.46
15673820,Woodward,France,Male,33,143450.61
15747772,Cunningham,Germany,Male,36,40774.01
15666197,Boni,Germany,Female,38,99377.27
15773639,Truscott,Germany,Male,35,133617.43
15581893,Ginikanwa,France,Male,43,101495
15672447,Bailey,Germany,Male,40,119333.95
15777830,Hutchinson,France,Female,42,167682.37
15713890,Maclean,France,Male,44,152884.85
15577598,Chiang,Spain,Male,23,70400.86
15786042,Willmore,Germany,Female,44,65413.41
15753462,Godson,Germany,Male,30,182728.8
15759690,Smith,France,Male,42,81442.6
15801414,Bitter,France,Female,35,144251.38
15656141,Ts'ao,France,Male,39,40207.06
15608701,Chialuka,Germany,Male,29,54530.51
15582892,Scott,France,Male,46,32683.88
15632967,Feng,France,Male,34,104703.96
15587573,Castiglione,Germany,Male,27,26907.43
15654891,He,France,Male,30,180591.32
15611365,Fanucci,France,Female,32,60905.51
15749103,Ginikanwa,Germany,Female,47,47777.15
15810203,Manning,Germany,Female,44,108222.68
15813660,Forlonge,Spain,Male,40,3554.63
15605673,Liang,Spain,Female,29,78616.92
15669282,Uchechukwu,France,Female,20,100566.81
15792726,Sung,France,Female,25,183259.35
15593241,Tochukwu,France,Male,43,159131.21
15683053,Reyna,Spain,Female,48,160976.85
15632736,Liang,Germany,Female,30,42933.26
15731865,Unwin,France,Male,27,91291.2
15760450,Rutherford,France,Male,43,52471.36
15787204,Howe,Spain,Female,43,108804.28
15650454,Tran,France,Male,57,122449.18
15573730,Thompson,Germany,Male,42,41682.3
15705050,Linger,France,Male,30,148887.69
15791342,Johnston,Spain,Male,31,137784.25
15684316,Udokamma,France,Male,43,190573.91
15700540,Barrera,Germany,Female,38,102076.03
15770631,Sutherland,Spain,Male,25,56307.51
15790594,Bednall,France,Female,27,49775.58
15604020,Otoole,Germany,Female,36,4395.45
15637599,Cremonesi,Germany,Female,44,28461.29
15736578,Hamilton,France,Male,39,28184.7
15666332,Donaldson,Spain,Female,48,3149.1
15727291,McKay,France,Female,40,194273.12
15785920,Black,Germany,Male,35,148537.07
15658987,Kane,France,Female,46,116378.31
15687719,She,Spain,Female,37,6761.84
15799641,Bruno,Spain,Male,39,81995.92
15758702,Watson,France,Female,55,14392.68
15689526,Shih,Germany,Female,35,468.94
15586848,Rose,France,Male,38,122379.54
15707637,Zikoranachukwudimma,France,Female,56,13228.93
15719426,Cole,France,Male,67,154002.02
15639265,Isaacs,France,Male,54,112777.38
15576124,Muravyova,France,Male,41,128528.83
15757829,Timperley,Germany,Female,40,170122.22
15633227,Kenechukwu,France,Female,28,2803.89
15753092,He,Germany,Male,35,181918.26
15782939,Storey,France,Male,42,115241.96
15746338,Onyekachukwu,France,Female,40,129956.13
15590676,Kharlamova,France,Male,34,45858.49
15599329,Christopher,France,Female,49,131083.56
15783097,Lombardo,Germany,Male,27,46422.46
15597885,Kerr,France,Male,43,57675.88
15597467,Duncan,France,Female,71,169741.96
15724764,Lawley,Germany,Female,42,26022.37
15778418,Burns,Germany,Male,40,125334.16
15684769,Whitson,France,Male,67,21343.74
15756167,Doyne,Spain,Female,43,139971.01
15632439,Pinto,France,Female,39,47455.82
15755138,Chin,France,Female,32,55593.8
15659092,Davide,France,Female,50,191756.54
15742116,Torres,Germany,Female,48,76373.38
15801994,Buccho,France,Male,31,169278.51
15647572,Greece,Spain,Male,34,136909.88
15644551,Wimble,Spain,Female,37,54865.92
15709135,Pirozzi,Germany,Male,30,156529.44
15684469,Hsiung,Germany,Male,32,113482.2
15627637,Obioma,Germany,Male,23,63446.47
15667093,Onio,France,Male,37,13624.02
15690589,Udinesi,France,Male,37,148814.54
15595350,Fermin,France,Female,31,65567.91
15777586,Moss,Spain,Female,42,6409.55
15804064,Docherty,France,Female,35,126997.53
15717770,Marcelo,Spain,Female,55,171762.87
15754443,Fadden,France,Female,35,129031.19
15776939,Zox,Germany,Female,48,182691.31
15713517,Otitodilinna,France,Male,39,12351.01
15683522,Kennedy,Germany,Female,37,135123.96
15673995,Tu,Spain,Female,65,181490.42
15771054,Barnes,Spain,Male,35,186490.37
15578788,Bibi,Spain,Male,40,41248.8
15737408,L?,France,Female,41,116267.28
15750837,Landseer,Germany,Male,41,9201.53
15576022,Nwachinemelu,France,Male,38,80630.32
15635502,Ch'iu,France,Male,44,159165.7
15627298,Vinogradova,France,Male,37,86490.09
15811415,Jenks,France,Female,44,197572.41
15645059,Crace,France,Female,28,105159.89
15689671,Packham,Spain,Male,27,40807.26
15718667,T'ien,France,Male,35,143.34
15803202,Onyekachi,France,Male,51,125823.79
15593683,Solomina,Spain,Female,30,138465.7
15703394,Hawes,Spain,Male,27,44008.91
15570289,Benson,Germany,Male,43,66893.28
15567437,Emenike,Germany,Female,30,76503.06
15711687,Nero,France,Male,41,56784.11
15656592,Toscano,Germany,Male,48,175657.55
15634373,Yang,France,Male,30,105155.66
15769125,Palerma,Spain,Female,41,47468.56
15711386,Trentini,France,Female,29,64729.51
15714241,Haddon,Spain,Male,42,101108.85
15642530,Coates,Germany,Female,47,140938.95
15713599,Castiglione,France,Male,30,37662.49
15744770,Stone,France,Male,44,86414.41
15780498,Maynard,France,Male,34,41820.65
15624397,Moore,France,Male,43,127734.16
15615219,Obielumani,France,Male,59,123872
15570908,Harding,Spain,Female,29,113050.92
15762855,Hill,Spain,Female,23,131389.39
15661827,Brown,Spain,Female,45,26589.56
15746035,Pagnotto,Spain,Male,25,195463.35
15691906,Esposito,Germany,Female,49,108876.75
15793424,Tan,Spain,Female,28,136054.45
15577905,Hammond,France,Male,34,182262.66
15667216,Chung,France,Female,29,129209.09
15673971,Houghton,Germany,Female,44,64853.51
15701238,Chia,France,Male,47,148989.15
15644849,Zikoranachidimma,France,Female,32,71047.51
15635531,Boag,Spain,Female,30,185341.63
15632263,Pagnotto,Spain,Male,30,137793.35
15720110,Oluchukwu,France,Male,32,198317.23
15619045,Baxter,France,Female,43,162137.5
15697510,Tien,Spain,Female,52,109688.82
15784923,Chimezie,Germany,Female,37,36320.87
15567383,Slone,Germany,Female,44,31384.86
15732621,Martin,France,Male,34,114083.73
15757981,Loggia,France,Male,66,163331.65
15727819,Hartley,Spain,Female,34,50777.77
15738088,Parkin,Spain,Male,63,30772.86
15765173,Lin,France,Female,60,113796.15
15665159,Brooks,France,Male,61,188729.08
15618203,Tien,Germany,Male,51,86701.4
15791452,Dann,France,Male,39,153129.22
15638159,Trentino,Spain,Female,36,19825.09
15585466,Russo,France,Male,29,12186.83
15677310,Christie,Germany,Male,62,86920.97
15646262,Ross,France,Male,31,35408.77
15656901,Nnonso,France,Male,59,165576.55
15621093,Teng,Germany,Male,31,48226.76
15592123,Buccho,France,Male,30,199454.37
15589200,Madukaife,Spain,Male,34,118749.58
15602934,Dunn,France,Female,33,151623.91
15812720,Hooker,Germany,Male,37,172097.95
15695383,Griffin,Spain,Male,44,87677.15
15723064,Kistler,Spain,Male,24,21858.28
15761606,Law,Spain,Female,37,123866.28
15650322,Grigoryeva,France,Female,34,74694.41
15669782,Chu,Germany,Male,39,16770.31
15751628,Onyemachukwu,France,Male,60,49424.6
15809057,Lu,Spain,Female,27,172031.22
15617052,Watson,France,Male,34,183021.06
15590810,Fallaci,Germany,Female,41,73979.85
15801293,Ni,Germany,Male,27,26265.18
15770968,Leason,Germany,Female,19,24857.25
15572356,Tsai,Spain,Male,73,167969.15
15603247,Bruner,Germany,Female,35,189307.7
15619116,Wallace,France,Female,36,99770.3
15691792,Young,Spain,Male,35,119712.78
15783276,Forbes,France,Female,25,168607.74
15766137,Muir,France,Male,34,83087.13
15574554,Pugh,Germany,Male,66,130664.79
15578671,Webb,Spain,Female,29,133267.69
15716608,Walker,Spain,Male,38,67029.82
15690670,Cox,France,Male,33,141031.08
15630466,Maclean,France,Male,45,125110.02
15630349,Hollis,Spain,Male,23,117832.39
15803801,Jamieson,France,Male,34,198817.72
15647890,Su,France,Male,37,146411.6
15606115,P'eng,France,Female,52,131312.56
15714642,Hawkins,Spain,Female,40,141652.2
15741181,Ndubuagha,France,Male,41,64477.25
15773973,Hill,France,Male,41,191215.61
15758546,Norton,Spain,Male,39,37090.44
15598940,Achebe,Germany,Male,38,57517.71
15669783,Simpson,France,Female,60,63241.21
15624993,Chiang,France,Female,36,44567.83
15760568,Dalrymple,Germany,Female,38,135337.11
15699047,Chukwuemeka,France,Female,21,33964.03
15616168,Ojiofor,France,Female,35,61623.19
15773146,Rubeo,France,Male,26,168989.77
15770375,Fanucci,Germany,Female,26,74425.41
15589725,Zubarev,France,Female,51,178929.84
15710034,T'ao,Germany,Male,43,101382.86
15800806,Pai,Spain,Male,31,180769.55
15570485,Udegbunam,Spain,Male,40,92378.54
15575391,Claypool,France,Female,37,38252.25
15790750,Manfrin,Germany,Male,36,146111.35
15714832,Baker,Germany,Male,36,72350.17
15619953,Efremov,Spain,Female,42,48242.38
15673929,Chin,France,Male,64,148305.82
15578835,Brookes,Spain,Female,50,8270.06
15752388,Doyle,Spain,Female,35,41549.64
15797081,Ajuluchukwu,Germany,Female,49,138656.81
15570194,Ikemefuna,France,Male,29,12510.53
15580149,Fowler,Spain,Male,41,43889.41
15777708,Liao,Spain,Female,38,192800.25
15769955,Onuora,France,Female,40,75762
15810444,Aksenov,Germany,Female,39,9854.72
15645593,Trevisani,France,Female,41,115724.78
15765345,Wood,France,Male,35,106303.4
15760873,Lombardo,France,Male,50,183868.01
15794178,Walpole,France,Male,34,153895.46
15589361,Chikwendu,Spain,Male,34,66695.71
15662483,Ko,France,Male,43,173851.11
15809736,Steigrad,France,Male,46,177423.02
15731148,Isayeva,France,Male,33,109096.71
15774328,Boni,Germany,Male,40,166656.18
15646969,Anayolisa,Spain,Male,33,176921
15718769,Fallaci,Spain,Male,36,98413.1
15610226,Fenton,France,Female,27,77500.81
15616270,Chao,Spain,Male,42,119747.08
15790717,Osinachi,Spain,Male,35,160387.98
15635703,Chu,Germany,Female,39,193715
15616365,Obiuto,France,Female,53,28045.77
15630244,Chu,France,Male,40,150757.35
15734714,Nash,France,Female,29,82252.28
15721433,Hixson,France,Female,38,154395.56
15590201,Fiorentini,Spain,Female,50,83866.35
15590828,Chidimma,Germany,Male,42,39830.1
15752097,Chiazagomekpere,Spain,Male,38,12429.22
15800031,Laura,France,Male,43,18772.5
15630857,Wu,Spain,Female,39,9574.83
15689953,Toscani,Spain,Male,43,188486.94
15759733,McMillan,France,Female,26,64716.08
15810826,Chiekwugo,France,Male,36,84749.96
15668009,Hendley,Spain,Male,37,180551.76
15743456,Birnie,France,Female,32,60907.49
15725762,Kemp,France,Male,24,174107.04
15761713,Johnstone,France,Female,43,110405.9
15769246,Lo Duca,Germany,Male,59,187636.06
15781129,Montgomery,Spain,Male,38,66580.13
15599124,Miller,France,Female,29,178779.52
15639004,Chiemezie,France,Male,72,70783.61
15810995,Wright,Germany,Male,34,46772.36
15653773,Shaw,France,Female,38,163327.27
15708357,Chapman,Spain,Female,38,103760.53
15733597,Y?an,France,Female,41,107839.03
15789560,Clark,France,Male,42,32900.41
15699524,Howells,France,Female,30,193984.6
15626475,Gamble,France,Male,30,140889.32
15810839,Rogers,France,Male,34,125646.82
15684318,McMillan,Germany,Female,50,20344.02
15768120,Brown,Germany,Male,36,174268.87
15712807,Robertson,Spain,Male,46,108500.66
15696371,Thomas,Spain,Female,24,83247.14
15675794,Hsing,Germany,Male,47,121840.2
15774277,Chiu,France,Male,43,132908.07
15603764,Chang,France,Male,49,100075.1
15618647,Kornilova,France,Male,29,119327.75
15614643,Chifo,Spain,Female,39,136737.13
15707696,Lu,Spain,Female,28,22356.97
15749583,Bellucci,Germany,Female,38,10137.34
15815125,Michael,Spain,Male,45,158379.25
15779620,Sinclair,France,Male,36,94570.56
15768233,Chukwuebuka,Germany,Male,37,980.93
15637788,Schmidt,France,Male,23,95583.45
15777046,Parry,France,Female,39,86044.98
15788723,McIntyre,Germany,Female,49,166236.38
15790489,Lo Duca,Spain,Male,34,5240.53
15739476,Ferrari,France,Female,32,150684.23
15612670,Berry,Spain,Female,46,129508.96
15631222,Cattaneo,France,Female,39,70665.16
15658972,Foster,France,Female,40,102085.35
15724691,Gordon,France,Male,34,195052.12
15740442,May,France,Male,51,93739.71
15760427,Cameron,France,Male,40,65612.12
15677939,Ch'eng,France,Female,41,160095.48
15611599,Curtis,France,Female,71,49506.82
15633474,Whitehead,France,Male,51,92406.22
15671973,Chukwuemeka,Spain,Male,39,7415.96
15790019,Onwughara,France,Male,35,25059.06
15737735,Grant,Spain,Male,40,116816.54
15661745,Browne,France,Male,36,144078.02
15797065,Goloubev,Spain,Female,32,126675.62
15710671,Gordon,France,Male,34,183682.09
15656522,Sutherland,Spain,Male,32,166850.57
15705085,Quesada,Spain,Female,29,27359.19
15744873,Wright,Germany,Female,48,101314.65
15781914,Simmons,Germany,Male,32,27979.16
15637354,Yobachukwu,France,Female,24,109470.34
15717307,Read,France,Male,31,93713.13
15746695,Wunder,France,Female,39,74870.99
15804962,Nnaife,France,Male,36,192387.51
15665378,Shen,France,Female,46,73457.55
15757865,Powell,France,Male,62,61120.75
15578787,Goddard,France,Female,52,90964.54
15794323,Buckley,France,Male,32,116969.73
15697546,McIntyre,France,Female,36,92118.75
15629519,Yen,France,Female,37,48357.9
15624703,Okonkwo,Germany,Male,35,197325.4
15570002,Burlingame,Germany,Female,55,135853.62
15808566,Hs?,France,Male,46,169122.54
15805463,Board,Germany,Male,32,164170.46
15709136,Adams,France,Male,28,199909.32
15801605,Rizzo,France,Female,39,83295.09
15567855,Chukwufumnanya,France,Female,29,39382.06
15675141,Fraser,France,Female,35,184748.23
